"BusinessId","Business","Address1","Address2","City","County","State","Zip","PhonePrimary","URL","MailAddress","MailCity","MailState","MailZip","Email","Profiles","DateStamp","LastUpdated","fullAddress","lon","lat"
4312804,"Giant Food","2901 S Glebe Rd","","Arlington","Arlington","Virginia",22206,"7038360245","http://Giantfood.Com","2901 S Glebe Rd","Arlington","Virginia",22206,"","Food Retailer","Jan 10 2017 09:32:25:000PM","Jan 10 2017 09:32:25:000PM","2901 S Glebe Rd Arlington Virginia 22206",-77.0688683,38.8457062
4312805,"Giant Food","3115 Lee Hwy","","Arlington","Arlington","Virginia",22201,"7032489473","http://Giantfood.Com","3115 Lee Hwy","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 09:32:25:000PM","Jan 10 2017 09:32:25:000PM","3115 Lee Hwy Arlington Virginia 22201",-77.0959264,38.8968675
4312806,"Giant Food","3450 Washington Blvd","","Arlington","Arlington","Virginia",22201,"7033589343","http://Giantfood.Com","3450 Washington Blvd","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 09:32:25:000PM","Jan 10 2017 09:32:25:000PM","3450 Washington Blvd Arlington Virginia 22201",-77.1029398,38.8856093
4312812,"Giant Food","14125 Saint Germain Dr","","Centreville","Fairfax","Virginia",20121,"7036313310","http://Giantfood.Com","14125 Saint Germain Dr","Centreville","Virginia",20121,"","Food Retailer","Jan 10 2017 09:32:26:000PM","Jan 10 2017 09:32:26:000PM","14125 Saint Germain Dr Centreville Virginia 20121",-77.4382513,38.8361927
4312813,"Giant Food","5615 Stone Rd","","Centreville","Fairfax","Virginia",20120,"7038039698","http://Giantfood.Com","5615 Stone Rd","Centreville","Virginia",20120,"","Food Retailer","Jan 10 2017 09:32:26:000PM","Jan 10 2017 09:32:26:000PM","5615 Stone Rd Centreville Virginia 20120",-77.4492217,38.8541493
4312810,"Giant Food","6011 Burke Centre Pkwy","","Burke","Fairfax","Virginia",22015,"7034250360","http://Giantfood.Com","6011 Burke Centre Pkwy","Burke","Virginia",22015,"","Food Retailer","Jan 10 2017 09:32:25:000PM","Jan 10 2017 09:32:25:000PM","6011 Burke Centre Pkwy Burke Virginia 22015",-77.2976192,38.7872126
4312811,"Giant Food","9550 Burke Rd","","Burke","Fairfax","Virginia",22015,"7035035870","http://Giantfood.Com","9550 Burke Rd","Burke","Virginia",22015,"","Food Retailer","Jan 10 2017 09:32:26:000PM","Jan 10 2017 09:32:26:000PM","9550 Burke Rd Burke Virginia 22015",-77.2720336,38.795576
4312802,"Giant Food","7137 Columbia Pike","","Annandale","Fairfax","Virginia",22003,"7033545081","http://Giantfood.Com","7137 Columbia Pike","Annandale","Virginia",22003,"","Food Retailer","Jan 10 2017 09:32:24:000PM","Jan 10 2017 09:32:24:000PM","7137 Columbia Pike Annandale Virginia 22003",-77.1920676,38.8305262
4312822,"Giant Food","3480 S Jefferson St","","Falls Church","Fairfax","Virginia",22041,"7038450446","http://Giantfood.Com","3480 S Jefferson St","Falls Church","Virginia",22041,"","Food Retailer","Jan 10 2017 09:32:27:000PM","Jan 10 2017 09:32:27:000PM","3480 S Jefferson St Falls Church Virginia 22041",-77.1188531,38.8498795
4312823,"Giant Food","7235 Arlington Blvd","","Falls Church","Fairfax","Virginia",22042,"7032803340","http://Giantfood.Com","7235 Arlington Blvd","Falls Church","Virginia",22042,"","Food Retailer","Jan 10 2017 09:32:27:000PM","Jan 10 2017 09:32:27:000PM","7235 Arlington Blvd Falls Church Virginia 22042",-77.1955064,38.8647179
4312824,"Giant Food","8100 Arlington Blvd","","Falls Church","Fairfax","Virginia",22042,"7032804359","http://Giantfood.Com","8100 Arlington Blvd","Falls Church","Virginia",22042,"","Food Retailer","Jan 10 2017 09:32:27:000PM","Jan 10 2017 09:32:27:000PM","8100 Arlington Blvd Falls Church Virginia 22042",-77.2256961,38.8666663
4312817,"Giant Food","5740 Union Mill Rd","","Clifton","Fairfax","Virginia",20124,"7038180776","http://Giantfood.Com","5740 Union Mill Rd","Clifton","Virginia",20124,"","Food Retailer","Jan 10 2017 09:32:26:000PM","Jan 10 2017 09:32:26:000PM","5740 Union Mill Rd Clifton Virginia 20124",-77.4138058,38.8344507
4312829,"Giant Food","1228 Elden St","","Herndon","Fairfax","Virginia",20170,"7034373162","http://Giantfood.Com","1228 Elden St","Herndon","Virginia",20170,"","Food Retailer","Jan 10 2017 09:32:28:000PM","Jan 10 2017 09:32:28:000PM","1228 Elden St Herndon Virginia 20170",-77.4008022,38.9626216
4312830,"Giant Food","13330 Franklin Farm Rd","","Herndon","Fairfax","Virginia",20171,"7036893564","http://Giantfood.Com","13330 Franklin Farm Rd","Herndon","Virginia",20171,"","Food Retailer","Jan 10 2017 09:32:28:000PM","Jan 10 2017 09:32:28:000PM","13330 Franklin Farm Rd Herndon Virginia 20171",-77.4064522,38.9087188
4312831,"Giant Food","2551 John Milton Dr","","Herndon","Fairfax","Virginia",20171,"7037159852","http://Giantfood.Com","2551 John Milton Dr","Herndon","Virginia",20171,"","Food Retailer","Jan 10 2017 09:32:28:000PM","Jan 10 2017 09:32:28:000PM","2551 John Milton Dr Herndon Virginia 20171",-77.3749702,38.9267205
4312834,"Giant Food","8941 Ox Rd","","Lorton","Fairfax","Virginia",22079,"7036905000","http://Giantfood.Com","8941 Ox Rd","Lorton","Virginia",22079,"","Food Retailer","Jan 10 2017 09:32:29:000PM","Jan 10 2017 09:32:29:000PM","8941 Ox Rd Lorton Virginia 22079",-77.2623953,38.7155241
4312850,"Giant Food","41 W Lee Hwy # 27","","Warrenton","Fauquier","Virginia",20186,"5403477464","http://Giantfood.Com","41 W Lee Hwy # 27","Warrenton","Virginia",20186,"","Food Retailer","Jan 10 2017 09:32:31:000PM","Jan 10 2017 09:32:31:000PM","41 W Lee Hwy  27 Warrenton Virginia 20186",-77.7917163,38.7303206
4312848,"Giant Food","","","Vienna","Fairfax","Virginia",22027,"7039126384","http://Giantfood.Com","","Vienna","Virginia",22027,"","Food Retailer","Jan 10 2017 09:32:31:000PM","Jan 10 2017 09:32:31:000PM"," Vienna Virginia 22027",-77.2203966,38.8934705
4312849,"Giant Food","359 Maple Ave E","","Vienna","Fairfax","Virginia",22180,"7032819257","http://Giantfood.Com","359 Maple Ave E","Vienna","Virginia",22180,"","Food Retailer","Jan 10 2017 09:32:31:000PM","Jan 10 2017 09:32:31:000PM","359 Maple Ave E Vienna Virginia 22180",-77.2581014,38.9052735
4312838,"Giant Food","1450 Northpoint Village Ctr","","Reston","Fairfax","Virginia",20194,"7034370031","http://Giantfood.Com","1450 Northpoint Village Ctr","Reston","Virginia",20194,"","Food Retailer","Jan 10 2017 09:32:29:000PM","Jan 10 2017 09:32:29:000PM","1450 Northpoint Village Ctr Reston Virginia 20194",-77.3502988,38.979158
4312836,"Giant Food","2932 Chain Bridge Rd","","Oakton","Fairfax","Virginia",22124,"7032422004","http://Giantfood.Com","2932 Chain Bridge Rd","Oakton","Virginia",22124,"","Food Retailer","Jan 10 2017 09:32:29:000PM","Jan 10 2017 09:32:29:000PM","2932 Chain Bridge Rd Oakton Virginia 22124",-77.3001518,38.8839659
4312841,"Giant Food","6426 Springfield Mall","","Springfield","Fairfax","Virginia",22150,"7035699277","http://Giantfood.Com","6426 Springfield Mall","Springfield","Virginia",22150,"","Food Retailer","Jan 10 2017 09:32:30:000PM","Jan 10 2017 09:32:30:000PM","6426 Springfield Mall Springfield Virginia 22150",-77.1735056,38.7750306
4312842,"Giant Food","7501 Huntsman Blvd","","Springfield","Fairfax","Virginia",22153,"7038663009","http://Giantfood.Com","7501 Huntsman Blvd","Springfield","Virginia",22153,"","Food Retailer","Jan 10 2017 09:32:30:000PM","Jan 10 2017 09:32:30:000PM","7501 Huntsman Blvd Springfield Virginia 22153",-77.2639528,38.7518759
4312843,"Giant Food","8074 Rolling Rd","","Springfield","Fairfax","Virginia",22153,"7034408199","http://Giantfood.Com","8074 Rolling Rd","Springfield","Virginia",22153,"","Food Retailer","Jan 10 2017 09:32:30:000PM","Jan 10 2017 09:32:30:000PM","8074 Rolling Rd Springfield Virginia 22153",-77.2127614,38.7404206
4312844,"Giant Food","8320 Old Keene Mill Rd","","Springfield","Fairfax","Virginia",22152,"7039126384","http://Giantfood.Com","8320 Old Keene Mill Rd","Springfield","Virginia",22152,"","Food Retailer","Jan 10 2017 09:32:30:000PM","Jan 10 2017 09:32:30:000PM","8320 Old Keene Mill Rd Springfield Virginia 22152",-77.2324323,38.7808237
4312854,"Giant Food & Giant Drug","2932 Chain Bridge Rd","","Oakton","Fairfax","Virginia",22124,"7032553484","","2932 Chain Bridge Rd","Oakton","Virginia",22124,"","Food Retailer","Jan 10 2017 09:32:32:000PM","Jan 10 2017 09:32:32:000PM","2932 Chain Bridge Rd Oakton Virginia 22124",-77.3001518,38.8839659
4312855,"Giant Food & Giant Drug","","","Warrenton","Fauquier","Virginia",20186,"5403417498","","","Warrenton","Virginia",20186,"","Food Retailer","Jan 10 2017 09:32:32:000PM","Jan 10 2017 09:32:32:000PM"," Warrenton Virginia 20186",-77.7952712,38.7134516
4312920,"Glebe Market","300 N Glebe Rd","","Arlington","Arlington","Virginia",22203,"7035277212","","300 N Glebe Rd","Arlington","Virginia",22203,"","Food Retailer","Jan 10 2017 09:32:41:000PM","Jan 10 2017 09:32:41:000PM","300 N Glebe Rd Arlington Virginia 22203",-77.1058843,38.8737929
4312921,"Glebewood Shell","2240 N Glebe Rd","","Arlington","Arlington","Virginia",22207,"7035270800","http://Shell.Com","2240 N Glebe Rd","Arlington","Virginia",22207,"","Food Retailer","Jan 10 2017 09:32:41:000PM","Jan 10 2017 09:32:41:000PM","2240 N Glebe Rd Arlington Virginia 22207",-77.1243368,38.898118
4312943,"Global Food","43761 Parkhurst Plz # 3","","Ashburn","Loudoun","Virginia",20147,"7037299005","","43761 Parkhurst Plz # 3","Ashburn","Virginia",20147,"","Food Retailer","Jan 10 2017 09:32:44:000PM","Jan 10 2017 09:32:44:000PM","43761 Parkhurst Plz  3 Ashburn Virginia 20147",-77.4863952,39.0290732
4312945,"Global Foods","4928 Eisenhower Ave","","Alexandria","Alexandria","Virginia",22304,"7032128500","","4928 Eisenhower Ave","Alexandria","Virginia",22304,"","Food Retailer","Jan 10 2017 09:32:45:000PM","Jan 10 2017 09:32:45:000PM","4928 Eisenhower Ave Alexandria Virginia 22304",-77.1217748,38.8021029
4312946,"Global Foods Warehouse","14823 Build America Dr","","Woodbridge","Prince William","Virginia",22191,"7034921447","http://Globalfoodswarehouse.Com","14823 Build America Dr","Woodbridge","Virginia",22191,"","Food Retailer","Jan 10 2017 09:32:45:000PM","Jan 10 2017 09:32:45:000PM","14823 Build America Dr Woodbridge Virginia 22191",-77.2723927,38.6308254
4312977,"GNC","43930 Farmwell Hunt Plz # 114","","Ashburn","Loudoun","Virginia",20147,"7038580599","http://Gnc.Com","43930 Farmwell Hunt Plz # 114","Ashburn","Virginia",20147,"","Food Retailer","Jan 10 2017 09:32:49:000PM","Jan 10 2017 09:32:49:000PM","43930 Farmwell Hunt Plz  114 Ashburn Virginia 20147",-77.4810069,39.0236254
4312970,"GNC","42015 Village Center Plz # 110","","Aldie","Loudoun","Virginia",20105,"7033277768","http://Gnc.Com","42015 Village Center Plz # 110","Aldie","Virginia",20105,"","Food Retailer","Jan 10 2017 09:32:48:000PM","Jan 10 2017 09:32:48:000PM","42015 Village Center Plz  110 Aldie Virginia 20105",-77.5488656,38.9392003
4313015,"GNC","53 Catoctin Cir NE # B","","Leesburg","Loudoun","Virginia",20176,"7036698029","http://Gnc.Com","53 Catoctin Cir NE # B","Leesburg","Virginia",20176,"","Food Retailer","Jan 10 2017 09:32:54:000PM","Jan 10 2017 09:32:54:000PM","53 Catoctin Cir NE  B Leesburg Virginia 20176",-77.5538567,39.1118625
4313048,"GNC","21000 Southbank St # 102","","Sterling","Loudoun","Virginia",20165,"7034447220","http://Gnc.Com","21000 Southbank St # 102","Sterling","Virginia",20165,"","Food Retailer","Jan 10 2017 09:32:59:000PM","Jan 10 2017 09:32:59:000PM","21000 Southbank St  102 Sterling Virginia 20165",-77.3955904,39.034323
4313049,"GNC","21100 Dulles Town Cir # 211","","Sterling","Loudoun","Virginia",20166,"7034339266","http://Gnc.Com","21100 Dulles Town Cir # 211","Sterling","Virginia",20166,"","Food Retailer","Jan 10 2017 09:32:59:000PM","Jan 10 2017 09:32:59:000PM","21100 Dulles Town Cir  211 Sterling Virginia 20166",-77.4231143,39.0312536
4313050,"GNC","22000 Dulles Retail Plz # 154","","Sterling","Loudoun","Virginia",20166,"7034214054","http://Gnc.Com","22000 Dulles Retail Plz # 154","Sterling","Virginia",20166,"","Food Retailer","Jan 10 2017 09:32:59:000PM","Jan 10 2017 09:32:59:000PM","22000 Dulles Retail Plz  154 Sterling Virginia 20166",-77.4371644,39.0064665
4312995,"GNC","5073 Lake Montclair Ctr","","Dumfries","Prince William","Virginia",22026,"7035801746","http://Gnc.Com","5073 Lake Montclair Ctr","Dumfries","Virginia",22026,"","Food Retailer","Jan 10 2017 09:32:52:000PM","Jan 10 2017 09:32:52:000PM","5073 Lake Montclair Ctr Dumfries Virginia 22026",-77.3589316,38.6097065
4313004,"GNC","7359 Linton Hall Rd","","Gainesville","Prince William","Virginia",20155,"7037533770","http://Gnc.Com","7359 Linton Hall Rd","Gainesville","Virginia",20155,"","Food Retailer","Jan 10 2017 09:32:53:000PM","Jan 10 2017 09:32:53:000PM","7359 Linton Hall Rd Gainesville Virginia 20155",-77.6088048,38.7935747
4313005,"GNC","8049 Stonewall Shops Sq # 305","","Gainesville","Prince William","Virginia",20155,"7037542808","http://Gnc.Com","8049 Stonewall Shops Sq # 305","Gainesville","Virginia",20155,"","Food Retailer","Jan 10 2017 09:32:53:000PM","Jan 10 2017 09:32:53:000PM","8049 Stonewall Shops Sq  305 Gainesville Virginia 20155",-77.6489979,38.784557
4313068,"GNC","12359 Dillingham Sq","","Woodbridge","Prince William","Virginia",22192,"7036705420","http://Gnc.Com","12359 Dillingham Sq","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:33:01:000PM","Jan 10 2017 09:33:01:000PM","12359 Dillingham Sq Woodbridge Virginia 22192",-77.3172958,38.6850864
4313069,"GNC","13418 Jefferson Davis Hwy","","Woodbridge","Prince William","Virginia",22191,"7034913010","http://Gnc.Com","13418 Jefferson Davis Hwy","Woodbridge","Virginia",22191,"","Food Retailer","Jan 10 2017 09:33:01:000PM","Jan 10 2017 09:33:01:000PM","13418 Jefferson Davis Hwy Woodbridge Virginia 22191",-77.2473979,38.6612246
4313070,"GNC","2700 Potomac Mills Cir # 131","","Woodbridge","Prince William","Virginia",22192,"7034917356","http://Gnc.Com","2700 Potomac Mills Cir # 131","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:33:01:000PM","Jan 10 2017 09:33:01:000PM","2700 Potomac Mills Cir  131 Woodbridge Virginia 22192",-77.2924991,38.6442076
4313071,"GNC","2928 Prince William Pkwy","","Woodbridge","Prince William","Virginia",22192,"7035837911","http://Gnc.Com","2928 Prince William Pkwy","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:33:02:000PM","Jan 10 2017 09:33:02:000PM","2928 Prince William Pkwy Woodbridge Virginia 22192",-77.3006487,38.652581
4313072,"GNC","4143 Cheshire Station Plz","","Woodbridge","Prince William","Virginia",22193,"7035909840","http://Gnc.Com","4143 Cheshire Station Plz","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:33:02:000PM","Jan 10 2017 09:33:02:000PM","4143 Cheshire Station Plz Woodbridge Virginia 22193",-77.3330014,38.6463453
4313036,"GNC","3500 Russell Rd # 3500","","Quantico","Prince William","Virginia",22134,"7032219632","http://Gnc.Com","3500 Russell Rd # 3500","Quantico","Virginia",22134,"","Food Retailer","Jan 10 2017 09:32:57:000PM","Jan 10 2017 09:32:57:000PM","3500 Russell Rd  3500 Quantico Virginia 22134",-77.349154,38.520055
4312971,"GNC","3690 King St","","Alexandria","Alexandria","Virginia",22302,"7035784122","http://Gnc.Com","3690 King St","Alexandria","Virginia",22302,"","Food Retailer","Jan 10 2017 09:32:48:000PM","Jan 10 2017 09:32:48:000PM","3690 King St Alexandria Virginia 22302",-77.0921948,38.8296628
4312996,"GNC","9556 Main St","","Fairfax","Fairfax City","Virginia",22031,"7039788378","http://Gnc.Com","9556 Main St","Fairfax","Virginia",22031,"","Food Retailer","Jan 10 2017 09:32:52:000PM","Jan 10 2017 09:32:52:000PM","9556 Main St Fairfax Virginia 22031",-77.273717,38.8425416
4312997,"GNC","1226 W Broad St","","Falls Church","Falls Church","Virginia",22046,"7032375150","http://Gnc.Com","1226 W Broad St","Falls Church","Virginia",22046,"","Food Retailer","Jan 10 2017 09:32:52:000PM","Jan 10 2017 09:32:52:000PM","1226 W Broad St Falls Church Virginia 22046",-77.1885105,38.8946443
4313013,"GNC","2451 Centreville Rd # I5","","Herndon","Fairfax","Virginia",20171,"7037130361","http://Gnc.Com","2451 Centreville Rd # I5","Herndon","Virginia",20171,"","Food Retailer","Jan 10 2017 09:32:54:000PM","Jan 10 2017 09:32:54:000PM","2451 Centreville Rd  I5 Herndon Virginia 20171",-77.4095656,38.9500716
4313014,"GNC","2535 John Milton Dr","","Herndon","Fairfax","Virginia",20171,"7038601969","http://Gnc.Com","2535 John Milton Dr","Herndon","Virginia",20171,"","Food Retailer","Jan 10 2017 09:32:54:000PM","Jan 10 2017 09:32:54:000PM","2535 John Milton Dr Herndon Virginia 20171",-77.3749962,38.9274541
4313019,"GNC","1961 Chain Bridge Rd # 7913","","McLean","Fairfax","Virginia",22102,"7038930046","http://Gnc.Com","1961 Chain Bridge Rd # 7913","McLean","Virginia",22102,"","Food Retailer","Jan 10 2017 09:32:55:000PM","Jan 10 2017 09:32:55:000PM","1961 Chain Bridge Rd  7913 McLean Virginia 22102",-77.2201564,38.9176985
4313020,"GNC","6831 Redmond Dr","","McLean","Fairfax","Virginia",22101,"7037346133","http://Gnc.Com","6831 Redmond Dr","McLean","Virginia",22101,"","Food Retailer","Jan 10 2017 09:32:55:000PM","Jan 10 2017 09:32:55:000PM","6831 Redmond Dr McLean Virginia 22101",-77.1804671,38.9338007
4312991,"GNC","5732 Union Mill Rd","","Clifton","Fairfax","Virginia",20124,"7032662275","http://Gnc.Com","5732 Union Mill Rd","Clifton","Virginia",20124,"","Food Retailer","Jan 10 2017 09:32:51:000PM","Jan 10 2017 09:32:51:000PM","5732 Union Mill Rd Clifton Virginia 20124",-77.4118339,38.8347101
4312982,"GNC","13936 Lee Jackson Memorial Hwy","","Chantilly","Fairfax","Virginia",20151,"7038037842","http://Gnc.Com","13936 Lee Jackson Memorial Hwy","Chantilly","Virginia",20151,"","Food Retailer","Jan 10 2017 09:32:50:000PM","Jan 10 2017 09:32:50:000PM","13936 Lee Jackson Memorial Hwy Chantilly Virginia 20151",-77.4288028,38.8943859
4313037,"GNC","1456 Northpoint Village Ctr","","Reston","Fairfax","Virginia",20194,"7037078641","http://Gnc.Com","1456 Northpoint Village Ctr","Reston","Virginia",20194,"","Food Retailer","Jan 10 2017 09:32:57:000PM","Jan 10 2017 09:32:57:000PM","1456 Northpoint Village Ctr Reston Virginia 20194",-77.3492875,38.9791351
4313045,"GNC","6408 Springfield Mall # 7","","Springfield","Fairfax","Virginia",22150,"7039929160","http://Gnc.Com","6408 Springfield Mall # 7","Springfield","Virginia",22150,"","Food Retailer","Jan 10 2017 09:32:58:000PM","Jan 10 2017 09:32:58:000PM","6408 Springfield Mall  7 Springfield Virginia 22150",-77.1735056,38.7750306
4313046,"GNC","6713 Springfield Mall","","Springfield","Fairfax","Virginia",22150,"7039221741","http://Gnc.Com","6713 Springfield Mall","Springfield","Virginia",22150,"","Food Retailer","Jan 10 2017 09:32:58:000PM","Jan 10 2017 09:32:58:000PM","6713 Springfield Mall Springfield Virginia 22150",-77.1735056,38.7750306
4313053,"GNC","335 Maple Ave E","","Vienna","Fairfax","Virginia",22180,"7039383330","http://Gnc.Com","335 Maple Ave E","Vienna","Virginia",22180,"","Food Retailer","Jan 10 2017 09:32:59:000PM","Jan 10 2017 09:32:59:000PM","335 Maple Ave E Vienna Virginia 22180",-77.258604,38.9051815
4313065,"GNC","251 W Lee Hwy # 233","","Warrenton","Fauquier","Virginia",20186,"5403410385","http://Gnc.Com","251 W Lee Hwy # 233","Warrenton","Virginia",20186,"","Food Retailer","Jan 10 2017 09:33:01:000PM","Jan 10 2017 09:33:01:000PM","251 W Lee Hwy  233 Warrenton Virginia 20186",-77.7992222,38.7291068
4312981,"GNC","5639 Stone Rd","","Centreville","Fairfax","Virginia",20120,"7038303095","http://Gnc.Com","5639 Stone Rd","Centreville","Virginia",20120,"","Food Retailer","Jan 10 2017 09:32:50:000PM","Jan 10 2017 09:32:50:000PM","5639 Stone Rd Centreville Virginia 20120",-77.450051,38.8529731
4312980,"GNC","5765 Burke Centre Pkwy # N","","Burke","Fairfax","Virginia",22015,"7034255477","http://Gnc.Com","5765 Burke Centre Pkwy # N","Burke","Virginia",22015,"","Food Retailer","Jan 10 2017 09:32:50:000PM","Jan 10 2017 09:32:50:000PM","5765 Burke Centre Pkwy  N Burke Virginia 22015",-77.3182043,38.7997037
4312979,"GNC","3523 S Jefferson St","","Baileys Crossroads","Fairfax","Virginia",22041,"7039981440","http://Gnc.Com","3523 S Jefferson St","Baileys Crossroads","Virginia",22041,"","Food Retailer","Jan 10 2017 09:32:49:000PM","Jan 10 2017 09:32:49:000PM","3523 S Jefferson St Baileys Crossroads Virginia 22041",-77.1173473,38.8478031
4312972,"GNC","7440 Little River Tpke","","Annandale","Fairfax","Virginia",22003,"7036582516","http://Gnc.Com","7440 Little River Tpke","Annandale","Virginia",22003,"","Food Retailer","Jan 10 2017 09:32:48:000PM","Jan 10 2017 09:32:48:000PM","7440 Little River Tpke Annandale Virginia 22003",-77.2021724,38.8326064
4312973,"GNC","1100 S Hayes St # 3060","","Arlington","Arlington","Virginia",22202,"7034151322","http://Gnc.Com","1100 S Hayes St # 3060","Arlington","Virginia",22202,"","Food Retailer","Jan 10 2017 09:32:49:000PM","Jan 10 2017 09:32:49:000PM","1100 S Hayes St  3060 Arlington Virginia 22202",-77.0602938,38.8631775
4312974,"GNC","1670 Crystal Square Arc","","Arlington","Arlington","Virginia",22202,"7034133223","http://Gnc.Com","1670 Crystal Square Arc","Arlington","Virginia",22202,"","Food Retailer","Jan 10 2017 09:32:49:000PM","Jan 10 2017 09:32:49:000PM","1670 Crystal Square Arc Arlington Virginia 22202",-77.0506332,38.8596169
4312975,"GNC","2200 Clarendon Blvd # R110","","Arlington","Arlington","Virginia",22201,"7034657611","http://Gnc.Com","2200 Clarendon Blvd # R110","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 09:32:49:000PM","Jan 10 2017 09:32:49:000PM","2200 Clarendon Blvd  R110 Arlington Virginia 22201",-77.0860301,38.8904606
4312976,"GNC","4238 Wilson Blvd # 1202","","Arlington","Arlington","Virginia",22203,"7035258413","http://Gnc.Com","4238 Wilson Blvd # 1202","Arlington","Virginia",22203,"","Food Retailer","Jan 10 2017 09:32:49:000PM","Jan 10 2017 09:32:49:000PM","4238 Wilson Blvd  1202 Arlington Virginia 22203",-77.1112114,38.8788257
4312998,"GNC","Building # 450 Gnc Store Deliv","","Fort Myer Heights","Arlington","Virginia",22211,"7035226786","http://Gnc.Com","Building # 450 Gnc Store Deliv","Fort Myer Heights","Virginia",22211,"","Food Retailer","Jan 10 2017 09:32:52:000PM","Jan 10 2017 09:32:52:000PM","Building  450 Gnc Store Deliv Fort Myer Heights Virginia 22211",-77.0792054,38.8733126
4313095,"Godiva Chocolatier","7991 Tysons Corner Ctr","","McLean","Fairfax","Virginia",22102,"7034484825","http://Godiva.Com","7991 Tysons Corner Ctr","McLean","Virginia",22102,"","Food Retailer","Jan 10 2017 09:33:06:000PM","Jan 10 2017 09:33:06:000PM","7991 Tysons Corner Ctr McLean Virginia 22102",-77.221351,38.9166495
4313094,"Godiva Chocolatier","1100 S Hayes St # 1022","","Arlington","Arlington","Virginia",22202,"7034153811","http://Godiva.Com","1100 S Hayes St # 1022","Arlington","Virginia",22202,"","Food Retailer","Jan 10 2017 09:33:06:000PM","Jan 10 2017 09:33:06:000PM","1100 S Hayes St  1022 Arlington Virginia 22202",-77.0602938,38.8631775
4313096,"Godiva Chocolatier","21100 Dulles Town Cir","","Sterling","Loudoun","Virginia",20166,"7034508168","http://Godiva.Com","21100 Dulles Town Cir","Sterling","Virginia",20166,"","Food Retailer","Jan 10 2017 09:33:06:000PM","Jan 10 2017 09:33:06:000PM","21100 Dulles Town Cir Sterling Virginia 20166",-77.4239385,39.032372
4313158,"Golden Glory LLC","900 N Randolph St # 100","","Arlington","Arlington","Virginia",22203,"7035227775","","900 N Randolph St # 100","Arlington","Virginia",22203,"","Food Retailer","Jan 10 2017 09:33:16:000PM","Jan 10 2017 09:33:16:000PM","900 N Randolph St  100 Arlington Virginia 22203",-77.1097916,38.8813099
4313212,"Good Fortune Supermarket Of VA","5111 Westfields Blvd","","Centreville","Fairfax","Virginia",20120,"7038158888","","5111 Westfields Blvd","Centreville","Virginia",20120,"","Food Retailer","Jan 10 2017 09:33:24:000PM","Jan 10 2017 09:33:24:000PM","5111 Westfields Blvd Centreville Virginia 20120",-77.4483284,38.8675011
4313258,"Gourmet Center & Delicatessen","817 King St","","Alexandria","Alexandria","Virginia",22314,"7036834838","http://Gourmetcenteranddeli.Com","817 King St","Alexandria","Virginia",22314,"","Food Retailer","Jan 10 2017 09:33:31:000PM","Jan 10 2017 09:33:31:000PM","817 King St Alexandria Virginia 22314",-77.0488681,38.8055355
4313298,"Graham Road Exxon","7230 Arlington Blvd","","Falls Church","Fairfax","Virginia",22042,"7035734550","http://Exxonmobilstations.Com","7230 Arlington Blvd","Falls Church","Virginia",22042,"","Food Retailer","Jan 10 2017 09:33:36:000PM","Jan 10 2017 09:33:36:000PM","7230 Arlington Blvd Falls Church Virginia 22042",-77.1946066,38.8667122
4313309,"Grand Cru Wine Bar & Bistro","4401 Wilson Blvd # 103","","Arlington","Arlington","Virginia",22203,"7032437900","http://Grandcru-Wine.Com","4401 Wilson Blvd # 103","Arlington","Virginia",22203,"","Food Retailer","Jan 10 2017 09:33:38:000PM","Jan 10 2017 09:33:38:000PM","4401 Wilson Blvd  103 Arlington Virginia 22203",-77.1135056,38.8805806
4313320,"Grandmart 7","6326 Arlington Blvd","","Falls Church","Fairfax","Virginia",22044,"7035331700","","6326 Arlington Blvd","Falls Church","Virginia",22044,"","Food Retailer","Jan 10 2017 09:33:39:000PM","Jan 10 2017 09:33:39:000PM","6326 Arlington Blvd Falls Church Virginia 22044",-77.1584923,38.8730187
4313336,"Grape + Bean Old Town","118 S Royal St # 1","","Alexandria","Alexandria","Virginia",22314,"7036640214","http://Grapeandbean.Com","118 S Royal St # 1","Alexandria","Virginia",22314,"","Food Retailer","Jan 10 2017 09:33:41:000PM","Jan 10 2017 09:33:41:000PM","118 S Royal St  1 Alexandria Virginia 22314",-77.0435358,38.8040056
4313337,"Grape Bean Rosemont","2 E Walnut St","","Alexandria","Alexandria","Virginia",22301,"7038880709","http://Grapeandbean.Com","2 E Walnut St","Alexandria","Virginia",22301,"","Food Retailer","Jan 10 2017 09:33:42:000PM","Jan 10 2017 09:33:42:000PM","2 E Walnut St Alexandria Virginia 22301",-77.0613484,38.8123822
4313341,"Grapevine Inc","389 W Shirley Ave","","Warrenton","Fauquier","Virginia",20186,"5403494443","","389 W Shirley Ave","Warrenton","Virginia",20186,"","Food Retailer","Jan 10 2017 09:33:42:000PM","Jan 10 2017 09:33:42:000PM","389 W Shirley Ave Warrenton Virginia 20186",-77.807648,38.7165448
